product_id,product_name,company_name,selling_price
9900,Basmati Rice Premium,India Gate,774.7
7002,Instant Noodles Pack,Maggi,236.61
9147,Laundry Detergent,Surf Excel,799.61
8348,Shampoo Anti-Dandruff,Head & Shoulders,473.57
3121,Potato Chips Salted,Lays,117.27
3941,Tea Powder Strong,Tata Tea,66.07
4880,Refined Sugar,Madhur,878.79
9556,Wheat Flour Select,Aashirvaad,131.08
5788,Dishwash Liquid,Vim,709.51
4005,Bath Soap Herbal,Pears,179.77
1729,Refined Sugar,Madhur,99.44
8601,Tea Powder Strong,Tata Tea,653.88
9803,Iodized Cooking Salt,Tata Salt,639.61
8616,Iodized Cooking Salt,Tata Salt,337.15
9414,Laundry Detergent,Surf Excel,749.15
3784,Iodized Cooking Salt,Tata Salt,889.6
4834,Toothpaste Gel,Colgate,174.64
9894,Instant Noodles Pack,Maggi,689.24
7337,Iodized Cooking Salt,Tata Salt,690.94
7945,Dishwash Liquid,Vim,357.07
4408,Bath Soap Herbal,Pears,280.61
1996,Instant Coffee,Bru,130.52
5827,Milk Chocolate Bar,Cadbury,796.99
9778,Tea Powder Strong,Tata Tea,597.08
3984,Potato Chips Salted,Lays,659.87
3869,Laundry Detergent,Surf Excel,139.33
3723,Basmati Rice Premium,India Gate,569.43
2775,Refined Sugar,Madhur,69.96
2114,Bath Soap Herbal,Pears,175.29
5720,Iodized Cooking Salt,Tata Salt,61.12
8507,Wheat Flour Select,Aashirvaad,733.4
8377,Bath Soap Herbal,Pears,147.45
2403,Basmati Rice Premium,India Gate,166.16
1010,Sunflower Oil 1L,Fortune,411.53
2997,Toothpaste Gel,Colgate,814.16
9107,Potato Chips Salted,Lays,246.1
8762,Dishwash Liquid,Vim,248.96
1554,Sunflower Oil 1L,Fortune,465.44
5646,Digestive Biscuits,Britannia,146.65
4155,Potato Chips Salted,Lays,862.4
9528,Toothpaste Gel,Colgate,373.98
9246,Iodized Cooking Salt,Tata Salt,667.53
7994,Laundry Detergent,Surf Excel,348.91
4421,Tea Powder Strong,Tata Tea,844.05
7552,Sunflower Oil 1L,Fortune,230.51
3793,Basmati Rice Premium,India Gate,877.77
6327,Potato Chips Salted,Lays,342.29
5945,Bath Soap Herbal,Pears,134.98
5584,Shampoo Anti-Dandruff,Head & Shoulders,136.99
3867,Instant Coffee,Bru,293.8
1447,Dishwash Liquid,Vim,126.62
7949,Toothpaste Gel,Colgate,147.58
8979,Dishwash Liquid,Vim,828.79
9022,Basmati Rice Premium,India Gate,199.77
8893,Bath Soap Herbal,Pears,859.19
4287,Toothpaste Gel,Colgate,578.8
1165,Shampoo Anti-Dandruff,Head & Shoulders,890.6
1433,Potato Chips Salted,Lays,346.99
3232,Instant Noodles Pack,Maggi,290.25
1139,Sunflower Oil 1L,Fortune,233.15
8955,Sunflower Oil 1L,Fortune,815.71
9393,Toothpaste Gel,Colgate,769.45
2469,Wheat Flour Select,Aashirvaad,68.38
5896,Dishwash Liquid,Vim,77.65
1985,Potato Chips Salted,Lays,215.24
4553,Bath Soap Herbal,Pears,851.91
2889,Potato Chips Salted,Lays,545.37
8197,Tea Powder Strong,Tata Tea,300.9
8381,Iodized Cooking Salt,Tata Salt,112.81
7311,Bath Soap Herbal,Pears,221.92
5750,Sunflower Oil 1L,Fortune,561.9
2359,Basmati Rice Premium,India Gate,627.25
1084,Shampoo Anti-Dandruff,Head & Shoulders,362.0
4175,Bath Soap Herbal,Pears,551.21
2141,Iodized Cooking Salt,Tata Salt,205.17
2061,Instant Coffee,Bru,180.74
5231,Instant Noodles Pack,Maggi,84.42
7438,Dishwash Liquid,Vim,236.25
9812,Wheat Flour Select,Aashirvaad,173.49
4639,Refined Sugar,Madhur,562.73
9209,Milk Chocolate Bar,Cadbury,521.49
5527,Refined Sugar,Madhur,688.79
9807,Wheat Flour Select,Aashirvaad,717.42
1148,Potato Chips Salted,Lays,416.55
5535,Milk Chocolate Bar,Cadbury,502.87
5314,Milk Chocolate Bar,Cadbury,323.71
7149,,Maggi,82.01
4681,Laundry Detergent,Surf Excel,728.65
7982,Bath Soap Herbal,Pears,163.45
3942,Instant Coffee,Bru,582.96
6560,Sunflower Oil 1L,Fortune,541.65
6946,Wheat Flour Select,Aashirvaad,541.11
2901,Sunflower Oil 1L,Fortune,269.85
1003,Shampoo Anti-Dandruff,Head & Shoulders,100.43
3427,Instant Coffee,Bru,351.47
2034,Shampoo Anti-Dandruff,Head & Shoulders,853.1
2251,Dishwash Liquid,Vim,747.17
1101,Milk Chocolate Bar,Cadbury,859.78
6813,Wheat Flour Select,Aashirvaad,653.54
8666,Laundry Detergent,Surf Excel,169.21
1883,Tea Powder Strong,Tata Tea,634.25
4903,Bath Soap Herbal,Pears,760.02
8956,Shampoo Anti-Dandruff,Head & Shoulders,671.61
8822,Milk Chocolate Bar,Cadbury,80.91
7690,Instant Noodles Pack,Maggi,259.26
4211,Sunflower Oil 1L,Fortune,898.73
9119,Sunflower Oil 1L,Fortune,567.28
1307,Bath Soap Herbal,Pears,54.6
6498,Dishwash Liquid,Vim,466.15
8210,Shampoo Anti-Dandruff,Head & Shoulders,308.29
1865,Instant Noodles Pack,Maggi,445.83
9344,Bath Soap Herbal,Pears,515.98
3711,Iodized Cooking Salt,Tata Salt,368.29
4921,Potato Chips Salted,Lays,217.07
2614,Refined Sugar,Madhur,687.03
8435,Digestive Biscuits,Britannia,311.1
3524,Instant Coffee,Bru,260.79
7530,Bath Soap Herbal,Pears,582.88
4407,Dishwash Liquid,Vim,801.69
4654,Bath Soap Herbal,Pears,254.47
2264,Toothpaste Gel,Colgate,667.43
5323,Milk Chocolate Bar,Cadbury,354.49
2685,Potato Chips Salted,Lays,511.04
5318,Bath Soap Herbal,Pears,639.55
6645,Laundry Detergent,Surf Excel,654.2
1484,Wheat Flour Select,Aashirvaad,219.46
6804,Iodized Cooking Salt,Tata Salt,331.76
7409,Toothpaste Gel,Colgate,776.19
7897,Digestive Biscuits,Britannia,617.66
8349,Laundry Detergent,Surf Excel,561.04
6248,Tea Powder Strong,Tata Tea,596.57
6983,Laundry Detergent,Surf Excel,554.09
4791,Sunflower Oil 1L,Fortune,763.93
8600,Refined Sugar,Madhur,150.75
6763,Tea Powder Strong,Tata Tea,54.91
2989,Laundry Detergent,Surf Excel,122.6
9651,Iodized Cooking Salt,Tata Salt,649.48
6561,Digestive Biscuits,Britannia,898.3
7309,Bath Soap Herbal,Pears,275.19
6571,Milk Chocolate Bar,Cadbury,854.92
3514,Instant Coffee,Bru,721.99
4754,Bath Soap Herbal,Pears,384.01
8204,Wheat Flour Select,Aashirvaad,75.57
9577,Tea Powder Strong,Tata Tea,230.45
4493,Toothpaste Gel,Colgate,432.7
8385,Bath Soap Herbal,Pears,480.97
4114,Dishwash Liquid,Vim,788.28
3165,Instant Noodles Pack,Maggi,330.81
3653,Bath Soap Herbal,Pears,757.07
1197,Tea Powder Strong,Tata Tea,856.25
8670,Laundry Detergent,Surf Excel,354.18
1336,Refined Sugar,Madhur,528.92
1994,Digestive Biscuits,Britannia,808.18
1099,Sunflower Oil 1L,Fortune,404.91
3110,Refined Sugar,Madhur,494.38
1875,Laundry Detergent,Surf Excel,552.55
8305,Wheat Flour Select,Aashirvaad,56.82
3474,Shampoo Anti-Dandruff,Head & Shoulders,110.89
1042,Toothpaste Gel,Colgate,772.56
3035,Basmati Rice Premium,India Gate,488.88
4379,Shampoo Anti-Dandruff,Head & Shoulders,688.26
5242,Basmati Rice Premium,India Gate,822.72
4187,Iodized Cooking Salt,Tata Salt,107.69
4278,Basmati Rice Premium,India Gate,638.17
2076,Digestive Biscuits,Britannia,556.98
7800,Sunflower Oil 1L,Fortune,643.38
3295,Iodized Cooking Salt,Tata Salt,724.28
3897,Milk Chocolate Bar,Cadbury,884.98
4927,Wheat Flour Select,Aashirvaad,397.69
4107,Shampoo Anti-Dandruff,Head & Shoulders,633.32
3231,Milk Chocolate Bar,Cadbury,632.36
9258,Wheat Flour Select,Aashirvaad,342.83
2268,Tea Powder Strong,Tata Tea,777.02
5691,Laundry Detergent,Surf Excel,97.09
7762,Refined Sugar,Madhur,379.07
8692,Dishwash Liquid,Vim,671.46
7259,Milk Chocolate Bar,Cadbury,772.14
8044,Bath Soap Herbal,Pears,551.56
5780,Dishwash Liquid,Vim,552.64
8512,Wheat Flour Select,Aashirvaad,849.03
5220,Shampoo Anti-Dandruff,Head & Shoulders,183.64
9425,Basmati Rice Premium,India Gate,819.35
5677,Potato Chips Salted,Lays,525.33
3808,Laundry Detergent,Surf Excel,473.58
2235,Wheat Flour Select,Aashirvaad,895.89
3522,Milk Chocolate Bar,Cadbury,561.11
8350,Instant Noodles Pack,Maggi,72.25
8966,Tea Powder Strong,Tata Tea,139.65
8700,Basmati Rice Premium,India Gate,693.1
7092,Potato Chips Salted,Lays,376.64
9722,Dishwash Liquid,Vim,885.04
4089,Shampoo Anti-Dandruff,Head & Shoulders,298.2
5800,Potato Chips Salted,Lays,859.64
8889,Sunflower Oil 1L,Fortune,526.06
7537,Wheat Flour Select,Aashirvaad,252.78
3067,Laundry Detergent,Surf Excel,771.27
3404,Refined Sugar,Madhur,653.37
8317,Milk Chocolate Bar,Cadbury,685.42
3873,Instant Noodles Pack,Maggi,836.29
8707,Dishwash Liquid,Vim,605.37
6480,Refined Sugar,Madhur,800.35
1716,Digestive Biscuits,Britannia,570.25
7485,Sunflower Oil 1L,Fortune,327.84
3556,Basmati Rice Premium,India Gate,597.93
8605,Digestive Biscuits,Britannia,866.44
7678,Tea Powder Strong,Tata Tea,806.06
9272,Toothpaste Gel,Colgate,182.99
3428,Instant Coffee,Bru,556.4
9030,Dishwash Liquid,Vim,610.7
3695,Instant Coffee,Bru,463.63
5511,Toothpaste Gel,Colgate,160.25
8029,Potato Chips Salted,Lays,189.6
1222,Laundry Detergent,Surf Excel,260.87
2018,Instant Coffee,Bru,763.41
3296,Instant Coffee,Bru,840.51
9417,Tea Powder Strong,Tata Tea,563.78
6773,Digestive Biscuits,Britannia,674.63
5411,Laundry Detergent,Surf Excel,853.05
5495,Digestive Biscuits,Britannia,786.46
6247,Wheat Flour Select,Aashirvaad,600.4
9069,Refined Sugar,Madhur,258.99
1768,Dishwash Liquid,Vim,690.93
3173,Bath Soap Herbal,Pears,525.4
4292,Digestive Biscuits,Britannia,585.13
7111,Wheat Flour Select,Aashirvaad,835.65
8224,Iodized Cooking Salt,Tata Salt,431.85
7043,Wheat Flour Select,Aashirvaad,578.92
8139,Dishwash Liquid,Vim,76.85
3112,Sunflower Oil 1L,Fortune,412.31
4147,,Madhur,73.07
7048,Sunflower Oil 1L,Fortune,143.23
5529,Shampoo Anti-Dandruff,Head & Shoulders,601.88
9817,Bath Soap Herbal,Pears,304.76
1404,Shampoo Anti-Dandruff,Head & Shoulders,780.61
6755,Iodized Cooking Salt,Tata Salt,796.77
4720,Toothpaste Gel,Colgate,625.11
1287,Refined Sugar,Madhur,723.15
5167,Toothpaste Gel,Colgate,287.76
5649,Instant Coffee,Bru,257.11
9970,Shampoo Anti-Dandruff,Head & Shoulders,723.27
2940,Bath Soap Herbal,Pears,735.38
1989,Wheat Flour Select,Aashirvaad,76.93
8746,Refined Sugar,Madhur,310.85
6219,Tea Powder Strong,Tata Tea,607.76
2174,Dishwash Liquid,Vim,336.91
4537,Shampoo Anti-Dandruff,Head & Shoulders,661.95
8591,Bath Soap Herbal,Pears,342.86
8780,Digestive Biscuits,Britannia,843.46
6843,Instant Noodles Pack,Maggi,155.86
9044,Tea Powder Strong,Tata Tea,468.82
5974,Iodized Cooking Salt,Tata Salt,456.98
3619,Instant Coffee,Bru,677.64
7069,Refined Sugar,Madhur,329.42
2843,Instant Noodles Pack,Maggi,449.8
1532,Shampoo Anti-Dandruff,Head & Shoulders,479.88
8831,Instant Coffee,Bru,236.75
4492,Dishwash Liquid,Vim,556.69
6803,Sunflower Oil 1L,Fortune,458.63
4282,Instant Coffee,Bru,353.95
3180,Iodized Cooking Salt,Tata Salt,755.49
3718,Digestive Biscuits,Britannia,680.11
4372,Iodized Cooking Salt,Tata Salt,90.37
5209,Shampoo Anti-Dandruff,Head & Shoulders,668.65
4657,Potato Chips Salted,Lays,679.66
3870,Potato Chips Salted,Lays,205.16
1926,Laundry Detergent,Surf Excel,471.63
7258,Basmati Rice Premium,India Gate,528.56
2583,Toothpaste Gel,Colgate,663.39
4855,Iodized Cooking Salt,Tata Salt,442.85
6352,Refined Sugar,Madhur,510.72
5349,Tea Powder Strong,Tata Tea,687.62
6256,Milk Chocolate Bar,Cadbury,856.77
1219,Toothpaste Gel,Colgate,473.46
2200,Sunflower Oil 1L,Fortune,90.2
6834,Instant Noodles Pack,Maggi,680.55
1704,Iodized Cooking Salt,Tata Salt,528.29
5048,Instant Noodles Pack,Maggi,821.49
4561,Laundry Detergent,Surf Excel,110.92
7401,Refined Sugar,Madhur,268.51
1770,Refined Sugar,Madhur,343.82
3595,Refined Sugar,Madhur,160.82
6890,Wheat Flour Select,Aashirvaad,720.68
3373,Instant Noodles Pack,Maggi,76.57
9063,Toothpaste Gel,Colgate,787.5
4374,Toothpaste Gel,Colgate,288.05
7768,Bath Soap Herbal,Pears,287.99
7351,Basmati Rice Premium,India Gate,521.89
9713,Laundry Detergent,Surf Excel,842.78
3315,Instant Noodles Pack,Maggi,533.45
9940,Instant Coffee,Bru,466.21
4800,Shampoo Anti-Dandruff,Head & Shoulders,103.85
7215,Laundry Detergent,Surf Excel,445.16
3680,Bath Soap Herbal,Pears,296.18
8339,Bath Soap Herbal,Pears,814.43
5038,Digestive Biscuits,Britannia,410.2
1259,Laundry Detergent,Surf Excel,204.79
5560,Refined Sugar,Madhur,422.23
8539,Shampoo Anti-Dandruff,Head & Shoulders,221.97
4326,Tea Powder Strong,Tata Tea,310.51
3934,Shampoo Anti-Dandruff,Head & Shoulders,785.0
4358,Instant Coffee,Bru,337.39
8729,Bath Soap Herbal,Pears,738.69
9545,Refined Sugar,Madhur,789.25
4276,Tea Powder Strong,Tata Tea,397.83
7209,Laundry Detergent,Surf Excel,742.15
9737,Digestive Biscuits,Britannia,57.56
5805,Milk Chocolate Bar,Cadbury,704.09
4556,Refined Sugar,Madhur,732.67
9196,Instant Coffee,Bru,216.88
2210,Refined Sugar,Madhur,220.15
7394,Dishwash Liquid,Vim,238.51
5164,Wheat Flour Select,Aashirvaad,305.68
9183,Iodized Cooking Salt,Tata Salt,676.04
6368,Wheat Flour Select,Aashirvaad,838.76
4534,Wheat Flour Select,Aashirvaad,546.52
3790,Bath Soap Herbal,Pears,594.05
3027,Bath Soap Herbal,Pears,569.84
8680,Shampoo Anti-Dandruff,Head & Shoulders,100.75
6701,Basmati Rice Premium,India Gate,714.47
2423,Milk Chocolate Bar,Cadbury,147.74
7507,Laundry Detergent,Surf Excel,650.18
1080,Toothpaste Gel,Colgate,369.47
9263,Laundry Detergent,Surf Excel,422.96
2080,Tea Powder Strong,Tata Tea,628.55
3554,Tea Powder Strong,Tata Tea,748.32
6548,Bath Soap Herbal,Pears,369.36
7764,Instant Coffee,Bru,568.46
6579,Sunflower Oil 1L,Fortune,213.17
4697,Shampoo Anti-Dandruff,Head & Shoulders,541.12
7967,Toothpaste Gel,Colgate,606.68
9375,Toothpaste Gel,Colgate,593.57
8251,Laundry Detergent,Surf Excel,183.36
7583,Digestive Biscuits,Britannia,419.03
4647,Dishwash Liquid,Vim,605.93
6709,Instant Coffee,Bru,52.58
3408,Toothpaste Gel,Colgate,254.67
9302,Wheat Flour Select,Aashirvaad,675.83
5403,Potato Chips Salted,Lays,429.37
1606,Shampoo Anti-Dandruff,Head & Shoulders,366.53
2349,Milk Chocolate Bar,Cadbury,669.75
9632,Refined Sugar,Madhur,881.19
5883,Tea Powder Strong,Tata Tea,336.88
2323,Instant Coffee,Bru,459.11
9717,Milk Chocolate Bar,Cadbury,347.92
7835,Shampoo Anti-Dandruff,Head & Shoulders,758.5
2201,Dishwash Liquid,Vim,296.88
4027,Basmati Rice Premium,India Gate,64.44
1008,Digestive Biscuits,Britannia,340.74
7919,Iodized Cooking Salt,Tata Salt,162.33
6575,Wheat Flour Select,Aashirvaad,510.76
4635,Sunflower Oil 1L,Fortune,886.69
4531,Sunflower Oil 1L,Fortune,761.44
8367,Instant Noodles Pack,Maggi,96.26
8555,Basmati Rice Premium,India Gate,231.66
1661,Potato Chips Salted,Lays,566.32
8358,Instant Coffee,Bru,816.14
7619,Wheat Flour Select,Aashirvaad,737.49
2063,Toothpaste Gel,Colgate,184.29
6761,Instant Coffee,Bru,429.47
5370,Toothpaste Gel,Colgate,460.63
8245,Wheat Flour Select,Aashirvaad,622.5
9712,Basmati Rice Premium,India Gate,721.1
6246,Milk Chocolate Bar,Cadbury,347.26
7359,Tea Powder Strong,Tata Tea,374.52
3772,Iodized Cooking Salt,Tata Salt,94.65
4648,Bath Soap Herbal,Pears,862.65
4351,Iodized Cooking Salt,Tata Salt,587.09
1613,Digestive Biscuits,Britannia,888.97
5267,Wheat Flour Select,Aashirvaad,433.88
9197,Toothpaste Gel,Colgate,266.21
5034,Toothpaste Gel,Colgate,108.06
3968,,Head & Shoulders,636.14
9730,Bath Soap Herbal,Pears,809.27
8697,Toothpaste Gel,Colgate,104.85
1555,Tea Powder Strong,Tata Tea,619.26
7916,Potato Chips Salted,Lays,91.54
9508,Laundry Detergent,Surf Excel,785.82
4717,Instant Coffee,Bru,105.85
3287,Milk Chocolate Bar,Cadbury,398.97
6715,Basmati Rice Premium,India Gate,268.43
4829,Instant Noodles Pack,Maggi,851.9
2109,Iodized Cooking Salt,Tata Salt,178.9
2385,Instant Coffee,Bru,555.66
6562,Refined Sugar,Madhur,884.38
7294,Basmati Rice Premium,India Gate,297.28
6603,Tea Powder Strong,Tata Tea,339.93
7740,Dishwash Liquid,Vim,760.31
9006,Wheat Flour Select,Aashirvaad,683.83
1740,Digestive Biscuits,Britannia,618.83
3478,Dishwash Liquid,Vim,734.8
3963,Dishwash Liquid,Vim,888.68
4291,Instant Coffee,Bru,569.72
4793,Refined Sugar,Madhur,178.78
5315,Instant Noodles Pack,Maggi,519.62
7955,Potato Chips Salted,Lays,90.15
8550,Toothpaste Gel,Colgate,871.28
9906,Milk Chocolate Bar,Cadbury,460.14
9709,Wheat Flour Select,Aashirvaad,96.97
7940,Toothpaste Gel,Colgate,868.67
9898,Instant Coffee,Bru,748.79
6437,Refined Sugar,Madhur,67.76
9972,,India Gate,663.55
4652,Wheat Flour Select,Aashirvaad,437.03
6361,Instant Coffee,Bru,451.96
7237,Digestive Biscuits,Britannia,248.0
6523,Refined Sugar,Madhur,441.74
3710,Tea Powder Strong,Tata Tea,517.89
5954,Instant Coffee,Bru,272.73
1179,Iodized Cooking Salt,Tata Salt,363.11
5420,Tea Powder Strong,Tata Tea,186.44
1960,Milk Chocolate Bar,Cadbury,181.99
3775,Basmati Rice Premium,India Gate,747.42
2281,Potato Chips Salted,Lays,592.99
2417,Laundry Detergent,Surf Excel,420.28
7721,Milk Chocolate Bar,Cadbury,270.95
1470,Sunflower Oil 1L,Fortune,550.04
6788,Potato Chips Salted,Lays,632.13
2144,Digestive Biscuits,Britannia,706.35
9874,Basmati Rice Premium,India Gate,261.66
6096,Laundry Detergent,Surf Excel,815.29
4933,Iodized Cooking Salt,Tata Salt,557.93
6627,Laundry Detergent,Surf Excel,405.52
9047,Instant Coffee,Bru,79.53
9274,Tea Powder Strong,Tata Tea,642.31
9413,Instant Noodles Pack,Maggi,746.65
9184,Bath Soap Herbal,Pears,684.57
2564,Instant Coffee,Bru,799.26
1647,Toothpaste Gel,Colgate,824.34
6430,Milk Chocolate Bar,Cadbury,799.38
3216,Sunflower Oil 1L,Fortune,72.5
1154,Toothpaste Gel,Colgate,676.35
3824,Sunflower Oil 1L,Fortune,862.03
4548,Basmati Rice Premium,India Gate,60.49
7614,Basmati Rice Premium,India Gate,606.4
3082,Shampoo Anti-Dandruff,Head & Shoulders,109.13
9891,Sunflower Oil 1L,Fortune,101.44
8590,Shampoo Anti-Dandruff,Head & Shoulders,686.5
7547,Instant Noodles Pack,Maggi,794.8
6717,Iodized Cooking Salt,Tata Salt,319.41
2623,Toothpaste Gel,Colgate,765.43
5543,Basmati Rice Premium,India Gate,824.57
9845,Toothpaste Gel,Colgate,881.95
5236,Digestive Biscuits,Britannia,644.45
3550,Wheat Flour Select,Aashirvaad,768.87
4674,Refined Sugar,Madhur,437.55
2292,Iodized Cooking Salt,Tata Salt,714.83
2553,Potato Chips Salted,Lays,595.54
5769,Potato Chips Salted,Lays,662.58
9474,Laundry Detergent,Surf Excel,687.62
4729,Refined Sugar,Madhur,744.76
5977,Digestive Biscuits,Britannia,341.5
1590,Wheat Flour Select,Aashirvaad,809.04
5922,Instant Noodles Pack,Maggi,697.06
5373,Laundry Detergent,Surf Excel,564.45
6553,Instant Coffee,Bru,771.38
1083,Refined Sugar,Madhur,779.48
9140,Instant Coffee,Bru,148.09
1744,Milk Chocolate Bar,Cadbury,310.87
3883,Bath Soap Herbal,Pears,369.25
9553,Wheat Flour Select,Aashirvaad,254.88
2215,Instant Coffee,Bru,250.92
5625,Instant Coffee,Bru,90.21
3326,Basmati Rice Premium,India Gate,646.66
1944,Wheat Flour Select,Aashirvaad,569.45
5803,Potato Chips Salted,Lays,651.53
8297,Dishwash Liquid,Vim,184.42
5322,Sunflower Oil 1L,Fortune,407.05
9531,Milk Chocolate Bar,Cadbury,808.08
9870,Refined Sugar,Madhur,258.79
3460,Laundry Detergent,Surf Excel,413.61
5418,Sunflower Oil 1L,Fortune,402.07
8795,Toothpaste Gel,Colgate,59.34
3387,Bath Soap Herbal,Pears,229.99
4632,Digestive Biscuits,Britannia,591.01
3366,Instant Coffee,Bru,342.04
1794,Tea Powder Strong,Tata Tea,243.69
6992,Sunflower Oil 1L,Fortune,755.51
8225,Instant Noodles Pack,Maggi,824.99
4705,Refined Sugar,Madhur,807.07
8432,Laundry Detergent,Surf Excel,652.28
9916,Instant Noodles Pack,Maggi,855.63
1977,Sunflower Oil 1L,Fortune,829.25
2657,Bath Soap Herbal,Pears,437.82
6849,Dishwash Liquid,Vim,872.55
2871,Tea Powder Strong,Tata Tea,671.52
5869,Digestive Biscuits,Britannia,376.71
1349,Instant Coffee,Bru,710.38
6848,Instant Coffee,Bru,800.77
3264,Iodized Cooking Salt,Tata Salt,269.57
2523,Iodized Cooking Salt,Tata Salt,175.87
1641,Sunflower Oil 1L,Fortune,792.92
4496,Refined Sugar,Madhur,264.56
6812,Bath Soap Herbal,Pears,500.44
2927,Refined Sugar,Madhur,820.59
7045,Digestive Biscuits,Britannia,68.6
6987,Sunflower Oil 1L,Fortune,526.74
7163,Toothpaste Gel,Colgate,160.2
7461,Tea Powder Strong,Tata Tea,731.97
1252,Instant Noodles Pack,Maggi,409.11
7211,Wheat Flour Select,Aashirvaad,709.52
4662,Wheat Flour Select,Aashirvaad,736.09
7482,Dishwash Liquid,Vim,455.61
1367,Wheat Flour Select,Aashirvaad,898.08
3030,Iodized Cooking Salt,Tata Salt,126.25
8558,Tea Powder Strong,Tata Tea,502.34
5623,Tea Powder Strong,Tata Tea,552.43
4337,Iodized Cooking Salt,Tata Salt,83.76
8845,Tea Powder Strong,Tata Tea,634.93
9244,Potato Chips Salted,Lays,350.28
6204,Dishwash Liquid,Vim,349.75
2408,Digestive Biscuits,Britannia,744.45
1718,Shampoo Anti-Dandruff,Head & Shoulders,81.56
7857,Shampoo Anti-Dandruff,Head & Shoulders,779.26
8010,Potato Chips Salted,Lays,60.77
4999,Instant Coffee,Bru,54.58
6662,Iodized Cooking Salt,Tata Salt,179.17
4074,Dishwash Liquid,Vim,346.27
1853,Digestive Biscuits,Britannia,157.21
6975,Instant Coffee,Bru,831.23
6496,Refined Sugar,Madhur,164.57
4616,Milk Chocolate Bar,Cadbury,171.45
8920,Basmati Rice Premium,India Gate,299.12
2574,Bath Soap Herbal,Pears,515.14
8192,Instant Noodles Pack,Maggi,129.28
6568,Basmati Rice Premium,India Gate,372.94
2620,Tea Powder Strong,Tata Tea,753.99
5042,Shampoo Anti-Dandruff,Head & Shoulders,548.78
9627,Potato Chips Salted,Lays,86.99
2467,Sunflower Oil 1L,Fortune,326.74
2490,Digestive Biscuits,Britannia,334.37
5270,Potato Chips Salted,Lays,693.21
8633,Digestive Biscuits,Britannia,136.24
1169,Shampoo Anti-Dandruff,Head & Shoulders,112.59
7130,Instant Coffee,Bru,847.39
5541,Digestive Biscuits,Britannia,325.97
3618,Basmati Rice Premium,India Gate,729.19
1509,Dishwash Liquid,Vim,601.87
6893,Milk Chocolate Bar,Cadbury,599.27
6465,Shampoo Anti-Dandruff,Head & Shoulders,270.84
1448,Dishwash Liquid,Vim,255.79
6886,Basmati Rice Premium,India Gate,421.3
6609,Bath Soap Herbal,Pears,468.07
6646,Refined Sugar,Madhur,709.88
7937,Dishwash Liquid,Vim,400.39
3364,Refined Sugar,Madhur,417.88
1002,Instant Coffee,Bru,767.9
6305,Wheat Flour Select,Aashirvaad,593.98
9004,Shampoo Anti-Dandruff,Head & Shoulders,895.61
5146,Basmati Rice Premium,India Gate,489.34
7965,Dishwash Liquid,Vim,569.65
5215,Wheat Flour Select,Aashirvaad,544.5
2802,Refined Sugar,Madhur,143.0
9355,Shampoo Anti-Dandruff,Head & Shoulders,376.23
9826,Digestive Biscuits,Britannia,243.22
4463,Tea Powder Strong,Tata Tea,837.81
5616,Sunflower Oil 1L,Fortune,528.79
8759,Tea Powder Strong,Tata Tea,169.26
2041,Tea Powder Strong,Tata Tea,170.74
8627,Shampoo Anti-Dandruff,Head & Shoulders,750.86
6235,Instant Coffee,Bru,416.81
9735,Iodized Cooking Salt,Tata Salt,522.62
5183,Iodized Cooking Salt,Tata Salt,488.35
6792,Laundry Detergent,Surf Excel,74.3
7514,Tea Powder Strong,Tata Tea,570.67
5923,Potato Chips Salted,Lays,446.04
3297,Milk Chocolate Bar,Cadbury,358.12
3352,Iodized Cooking Salt,Tata Salt,547.14
5886,Instant Noodles Pack,Maggi,195.86
2859,Milk Chocolate Bar,Cadbury,226.91
8325,Basmati Rice Premium,India Gate,150.4
7474,Laundry Detergent,Surf Excel,893.77
3728,Refined Sugar,Madhur,197.85
9111,Bath Soap Herbal,Pears,393.67
6681,Refined Sugar,Madhur,595.1
1441,Bath Soap Herbal,Pears,597.64
7976,Wheat Flour Select,Aashirvaad,670.38
7113,Digestive Biscuits,Britannia,412.46
1090,Shampoo Anti-Dandruff,Head & Shoulders,896.42
3764,Toothpaste Gel,Colgate,486.99
2517,Wheat Flour Select,Aashirvaad,836.38
9039,Instant Coffee,Bru,793.03
7664,Shampoo Anti-Dandruff,Head & Shoulders,230.23
9376,Toothpaste Gel,Colgate,110.95
9386,Basmati Rice Premium,India Gate,569.38
9207,Dishwash Liquid,Vim,100.65
6769,Toothpaste Gel,Colgate,441.57
7208,Basmati Rice Premium,India Gate,800.47
5380,Milk Chocolate Bar,Cadbury,72.03
9337,Toothpaste Gel,Colgate,146.4
7410,Sunflower Oil 1L,Fortune,508.0
6831,Tea Powder Strong,Tata Tea,480.5
7434,Milk Chocolate Bar,Cadbury,355.24
8787,Wheat Flour Select,Aashirvaad,714.06
6596,Bath Soap Herbal,Pears,196.37
2185,Laundry Detergent,Surf Excel,207.23
4934,Bath Soap Herbal,Pears,483.34
6103,Dishwash Liquid,Vim,355.83
9649,Tea Powder Strong,Tata Tea,453.71
3325,Refined Sugar,Madhur,241.21
3051,Potato Chips Salted,Lays,489.93
9050,Milk Chocolate Bar,Cadbury,270.32
8382,Basmati Rice Premium,India Gate,349.58
8494,Instant Coffee,Bru,287.88
5000,Wheat Flour Select,Aashirvaad,574.14
1954,Instant Noodles Pack,Maggi,670.35
9897,Dishwash Liquid,Vim,332.8
